stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,date_donnee
A7238,7238,Mitterrand,L'HOUMEAU - MITTERRAND,46.185892,-1.185589,1,"",2023-10-20 04:01:38.0
A7239,7239,Place des Poètes,L'HOUMEAU - PLACE DES POETES,46.187678,-1.185999,1,"",2023-10-20 04:01:38.0
A724,724,Chêne Vert,CHATELAILLON-PLAGE - CHENE VERT,46.077368,-1.084306,1,"",2023-10-20 04:01:38.0
A7254,7254,Les Rouillons,[Rouil] PUILBOREAU - LES ROUILLONS,46.180628,-1.124613,1,"",2023-10-20 04:01:38.0
A7256,7256,Les Sauniers,[LSaun],46.161204,-1.138596,1,"",2023-10-20 04:01:38.0
A7261,7261,Les Abricotiers,LAGORD Les Abricotiers,46.180552,-1.158917,1,"",2023-10-20 04:01:38.0
A7282,7282,Mairie de Vérines,VERINES Mairie,46.192284,-0.965189,1,"",2023-10-20 04:01:38.0
A7283,7283,Le Verger,ST MEDARD - LE VERGER,46.158382,-0.970903,1,"",2023-10-20 04:01:38.0
A7287,7287,Port Louis,[PoLou],46.154438,-1.096962,1,"",2023-10-20 04:01:38.0
A730,730,Office de Tourisme,CHATELAILLON-PLAGE - OFFICE DE TOURISME,46.076917,-1.087594,1,"",2023-10-20 04:01:38.0
A7361,7361,Pierre de Coubertin,LA JARNE - PIERRE DE COUBERTIN,46.124423,-1.072877,1,"",2023-10-20 04:01:38.0
A7362,7362,Aristide Bergès,[ABerg],46.162441,-1.100292,1,"",2023-10-20 04:01:38.0
A7363,7363,Vaucanson,[Vauca],46.164782,-1.101958,1,"",2023-10-20 04:01:38.0
A7364,7364,ZI de Périgny,[ZIPer],46.159061,-1.101698,1,"",2023-10-20 04:01:38.0
A7442,7442,Lac de Port-Neuf,[LPNeu],46.153959,-1.188803,1,"",2023-10-20 04:01:38.0
A7445,7445,La Richarderie,SALLES SUR MER - LA RICHARDERIE,46.117081,-1.049349,1,"",2023-10-20 04:01:38.0
A7446,7446,Fief des Greffières,LAGORD - FIEF DES GREFFIERES,46.189774,-1.144358,1,"",2023-10-20 04:01:38.0
A7447,7447,Stade de Bourgneuf,BOURGNEUF Stade,46.170243,-1.020162,1,"",2023-10-20 04:01:38.0
A7448,7448,La Coie,PERIGNY - LA COIE,46.155003,-1.088149,1,"",2023-10-20 04:01:38.0
A7523,7523,Les Vignes Pourpres,[VigPo],46.181,-1.116162,1,"",2023-10-20 04:01:38.0
A8001,8001,Aristide Briand,[AriBr] CHATELAILLON-PLAGE Aristide Bria,46.077582,-1.088483,1,"",2023-10-20 04:01:38.0
A8003,8003,Corne Neuve,Dompierre - Corne Neuve,46.174279,-1.064764,1,"",2023-10-20 04:01:38.0
A8004,8004,Dulin,[Dulin] CHATELAILLON-PLAGE Dulin,46.054722,-1.079234,1,"",2023-10-20 04:01:38.0
A8005,8005,La Jarrie Gare SNCF,LA JARRIE - Gare SNCF,46.120016,-1.023733,1,"",2023-10-20 04:01:38.0
A8007,8007,Stade de Saint Christophe,SAINT CHRISTOPHE Stade,46.141579,-0.943643,1,"",2023-10-20 04:01:38.0
A8008,8008,Surcouf,[Surco] CHATELAILLON-PLAGE Surcouf,46.080772,-1.09069,1,"",2023-10-20 04:01:38.0
A8018,8018,Arsenal,[Arsen],46.160208,-1.147202,1,"",2023-10-20 04:01:38.0
A8019,8019,B. Giraudeau,[Girau],46.167999,-1.185085,1,"",2023-10-20 04:01:38.0
A8020,8020,Cognehors,[Cogne],46.167128,-1.140007,1,"",2023-10-20 04:01:38.0
A8021,8021,Cordeliers,[Corde],46.16526,-1.142875,1,"",2023-10-20 04:01:38.0
A8022,8022,Dame Hilaire,[DaHil],46.16728,-1.177642,1,"",2023-10-20 04:01:38.0
A8024,8024,Gambetta,[Gambe],46.161769,-1.146219,1,"",2023-10-20 04:01:38.0
A8025,8025,Ravel,[Ravel],46.163927,-1.126635,1,"",2023-10-20 04:01:38.0
A8028,8028,Saint-Saëns,[Saens],46.161246,-1.13416,1,"",2023-10-20 04:01:38.0
A8029,8029,Beaulieu Plus,[BePlu],46.176538,-1.109798,1,"",2023-10-20 04:01:38.0
A8030,8030,P+R Beaulieu,[BeP+R],46.179163,-1.103505,1,"",2023-10-20 04:01:38.0
A8031,8031,Les Frigauderies,Sainte-Soulle - Les Frigauderies,46.183925,-1.003287,1,"",2023-10-20 04:01:38.0
A8032,8032,Salle Polyvalente de Yves,YVES - Salle Polyvalente,46.042237,-1.045056,1,"",2023-10-20 04:01:38.0
A8033,8033,Les Ecuyers,CHATELAILLON-PLAGE Les Ecuyers,46.073482,-1.081974,1,"",2023-10-20 04:01:38.0
A8034,8034,La Chartrie,BOURGNEUF La Chartrie,46.170576,-1.023187,1,"",2023-10-20 04:01:38.0
A8035,8035,Moulin de la Pierre,SAINT-VIVIEN - Moulin de la Pierre,46.075531,-1.033619,1,"",2023-10-20 04:01:38.0
A8037,8037,Fief Retaillé,LA JARRIE - FIEF RETAILLE,46.117937,-1.00574,1,"",2023-10-20 04:01:38.0
A840,840,Les Massardes,CLAVETTE - LES MASSARDES,46.140452,-1.033438,1,"",2023-10-20 04:01:38.0
P1000,1000,Arsenal,[ArsenBe] Abri,46.160208,-1.147202,0,A8018,2023-10-20 04:01:38.0
P1001,1001,Banque de France,[BanFrCB] ASpln,46.158808,-1.156369,0,A4813,2023-10-20 04:01:38.0
P1002,1002,Banque de France,[BanFrLg] Abri,46.159174,-1.156119,0,A4813,2023-10-20 04:01:38.0
P1003,1003,Cordeliers,[CordeBe] ASpln,46.165244,-1.14275,0,A8021,2023-10-20 04:01:38.0
P1004,1004,Cordeliers,[CordeMn] ASpln,46.165277,-1.143,0,A8021,2023-10-20 04:01:38.0
P1005,1005,Dames Blanches (St-Sauveur),[DamBlBo] ASpln,46.158449,-1.150672,0,A4589-DBSS,2023-10-20 04:01:38.0
P1006,1006,Dames Blanches (Quai Valin),[DamBlLg] ASpln,46.157963,-1.150502,0,A4589-DBQV,2023-10-20 04:01:38.0
P1007,1007,Dames Blanches (Maubec),[DamBlMr] Abri,46.158997,-1.149569,0,A4589-DBM,2023-10-20 04:01:38.0
P1008,1008,Dames Blanches (Louis Durand),[DamBlVi] Abri,46.158594,-1.148313,0,A4589-DBLD,2023-10-20 04:01:38.0
P1009,1009,Delayant,[DelayBo] Abri,46.164536,-1.155713,0,A4501,2023-10-20 04:01:38.0
P1010,1010,Delayant,[DelayLg] ASpln,46.164491,-1.155541,0,A4501,2023-10-20 04:01:38.0
P1011,1011,Dupaty,[DupatBo] Cadre,46.160127,-1.152872,0,A2293,2023-10-20 04:01:38.0
P1012,1012,Esplanade des Parcs,[EsParBo] Abri,46.166022,-1.153769,0,A4502,2023-10-20 04:01:38.0
P1014,1014,Gambetta,[GambeCB] ASpln,46.161769,-1.146219,0,A8024,2023-10-20 04:01:38.0
P1015,1015,Gare La Rochelle (Joffre),[GarLRAy] Abri,46.153494,-1.145938,0,A4907-GRJ,2023-10-20 04:01:38.0
P1016,1016,Gare La Rochelle (De Gaulle),[GarLRBo] Abri,46.153544,-1.146472,0,A4907-GRDG,2023-10-20 04:01:38.0
P1017,1017,Gare La Rochelle (De Gaulle),[GarLRLg] Abri,46.153761,-1.146658,0,A4907-GRDG,2023-10-20 04:01:38.0
P1018,1018,Gare La Rochelle (Joffre),[GarLRLP] Abri,46.153797,-1.145175,0,A4907-GRJ,2023-10-20 04:01:38.0
P1021,1021,Glacière,[GlaciSX] ASpln,46.1667,-1.150702,0,A4677,2023-10-20 04:01:38.0
P1022,1022,Grosse Horloge,[GrHorLg] ASpln,46.158108,-1.153461,0,A4459,2023-10-20 04:01:38.0
P1023,1023,Hôpital,[HopitAy] Abri,46.158194,-1.143913,0,A2265,2023-10-20 04:01:38.0
P1024,1024,Hôpital,[HopitLP] ASpln,46.1585,-1.145183,0,A2265,2023-10-20 04:01:38.0
P1025,1025,Hôpital,[HopitMr] Abri,46.158419,-1.145463,0,A2265,2023-10-20 04:01:38.0
P1026,1026,Hôpital,[HopitVi] Abri,46.1582,-1.14553,0,A2265,2023-10-20 04:01:38.0
P1028,1028,Museum,[MuseuSX] ASpln,46.164911,-1.151488,0,A4918,2023-10-20 04:01:38.0
P1029,1029,Orbigny,[OrbigCB] ASpln,46.164519,-1.150138,0,A4826,2023-10-20 04:01:38.0
P1030,1030,Orbigny,[OrbigPe] Abri,46.164361,-1.149647,0,A4826,2023-10-20 04:01:38.0
P1031,1031,Piscine,[PisciBo] Abri,46.168944,-1.152261,0,A4503,2023-10-20 04:01:38.0
P1032,1032,Piscine,[PisciLg] Abri,46.170244,-1.150874,0,A4503,2023-10-20 04:01:38.0
P1033,1033,Place de Verdun,[PdVH1] ASpln + Abri,46.1624,-1.15465,0,A2282,2023-10-20 04:01:38.0
P1034,1034,Place de Verdun,[PdVH2] Abri,46.162277,-1.153955,0,A2282,2023-10-20 04:01:38.0
P1035,1035,Place de Verdun,[PdV_R] AScen,46.162161,-1.153841,0,A2282,2023-10-20 04:01:38.0
P1036,1036,Place de Verdun,[PdV_W] ASpln,46.162002,-1.153116,0,A2282,2023-10-20 04:01:38.0
P1037,1037,Place de Verdun,[PdV_Y] ASpln,46.161933,-1.153652,0,A2282,2023-10-20 04:01:38.0
P1038,1038,Porte Dauphine,[PDaupLg] Abri,46.167313,-1.152875,0,A6104,2023-10-20 04:01:38.0
P1039,1039,Porte de Cougnes,[PCougBe] Abri,46.163066,-1.145855,0,A4820,2023-10-20 04:01:38.0
P1040,1040,Porte de Cougnes,[PCougMn] Abri,46.162891,-1.145644,0,A4820,2023-10-20 04:01:38.0
P1042,1042,Porte Saint-Nicolas (Motte-Rouge),[SNicoBo] Abri,46.155538,-1.149002,0,A4869,2023-10-20 04:01:38.0
P1043,1043,Porte Saint-Nicolas (Motte-Rouge),[SNicoLg] Abri,46.155791,-1.149186,0,A4869,2023-10-20 04:01:38.0
P1047,1047,Remparts,[RempaCB] Abri,46.1584,-1.157555,0,A6856,2023-10-20 04:01:38.0
P1048,1048,Saint-Louis,[StLouMn] ASpln,46.160002,-1.146077,0,A4885,2023-10-20 04:01:38.0
P1050,1050,Dames Blanches (St-Nicolas),[DamBlBe] Abri,46.158436,-1.149666,0,A4589-DBSN,2023-10-20 04:01:38.0
P1057,1057,Place de Verdun,Quai J,46.162029,-1.154124,0,A2282,2023-10-20 04:01:38.0
P1058,1058,Place de Verdun,Quai K,46.162022,-1.154046,0,A2282,2023-10-20 04:01:38.0
P1059,1059,Place de Verdun,Quai L,46.162006,-1.153941,0,A2282,2023-10-20 04:01:38.0
P1060,1060,Place de Verdun,[PdV_M] Quai M,46.161989,-1.153831,0,A2282,2023-10-20 04:01:38.0
P1061,1061,Place de Verdun,Quai N,46.161971,-1.153774,0,A2282,2023-10-20 04:01:38.0
P1062,1062,Place de Verdun,Quai O,46.161968,-1.153699,0,A2282,2023-10-20 04:01:38.0
P1063,1063,Place de Verdun,Quai P,46.161959,-1.153619,0,A2282,2023-10-20 04:01:38.0
P1100,1100,Aéroport,[AeropAy] Abri,46.175622,-1.195444,0,A4807,2023-10-20 04:01:38.0
P1101,1101,Agrocéan,[AgrocCB] AScen,46.150383,-1.20878,0,A6859,2023-10-20 04:01:38.0
P1102,1102,Agrocéan,[AgrocPe] AScln,46.150155,-1.208433,0,A6859,2023-10-20 04:01:38.0
P1103,1103,Air Liquide,[AirLiAy] Abri,46.161605,-1.203241,0,A4808,2023-10-20 04:01:38.0
P1104,1104,Chirons Longs,[ChiLoLP] ASpln,46.163947,-1.207988,0,A4818,2023-10-20 04:01:38.0
P1105,1105,Chirons Longs,[ChiLoPV] AScen,46.163902,-1.207988,0,A4818,2023-10-20 04:01:38.0
P1106,1106,Cité,[CiteAy] Abri,46.166388,-1.19115,0,A4819,2023-10-20 04:01:38.0
P1107,1107,Cité,[CiteLl] ASpln,46.166161,-1.189755,0,A4819,2023-10-20 04:01:38.0
P1108,1108,Colibri,[ClbriAy] Abri,46.169869,-1.195291,0,A4823,2023-10-20 04:01:38.0
P1109,1109,Duquesne,[DuqueLP] Abri,46.163724,-1.211322,0,A4827,2023-10-20 04:01:38.0
P1110,1110,Duquesne,[DuquePV] AScen,46.163655,-1.211269,0,A4827,2023-10-20 04:01:38.0
P1111,1111,Eglise de Laleu,[EglLlLl] ASpln,46.170283,-1.203019,0,A4830,2023-10-20 04:01:38.0
P1112,1112,Eugène Dor,[EugDoAy] Abri,46.161347,-1.207283,0,A4832,2023-10-20 04:01:38.0
P1113,1113,Frigo,[FrigoAy] Abri,46.160911,-1.213347,0,A4835,2023-10-20 04:01:38.0
P1114,1114,Jacques Henry,[JHenrAy] Abri,46.164608,-1.198069,0,A4837,2023-10-20 04:01:38.0
P1115,1115,Jacques Henry,[JHenrLP] ASpln,46.164652,-1.198388,0,A4837,2023-10-20 04:01:38.0
P1118,1118,La Sirène,[SirenAy] Abri,46.160736,-1.216369,0,A7004,2023-10-20 04:01:38.0
P1119,1119,Laleu Les Douanes,[LDouaAy] PP RTCR,46.174983,-1.197105,0,A5841,2023-10-20 04:01:38.0
P1120,1120,Laleu Les Douanes,[LDouaLl] ASpln,46.175041,-1.196655,0,A5841,2023-10-20 04:01:38.0
P1121,1121,Laleu Sports,[LSporAy] Abri,46.164377,-1.200566,0,A2272,2023-10-20 04:01:38.0
P1122,1122,Laleu Sports,[LSporLP] ASpln,46.164449,-1.200722,0,A2272,2023-10-20 04:01:38.0
P1123,1123,Les Rivauds,[RivauLl] Abri,46.17193,-1.201227,0,A4860,2023-10-20 04:01:38.0
P1125,1125,Montcalm,[MtcalLP] Abri,46.163405,-1.216441,0,A4867,2023-10-20 04:01:38.0
P1127,1127,Montréal,[MtreaLP] ASpln,46.164163,-1.204575,0,A4868,2023-10-20 04:01:38.0
P1128,1128,Montréal,[MtreaPV] AScen,46.164152,-1.204202,0,A4868,2023-10-20 04:01:38.0
P1129,1129,Oncor,[OncorAy] Abri,46.167677,-1.195155,0,A4872,2023-10-20 04:01:38.0
P1130,1130,Oncor,[OncorLl] ASpln,46.167622,-1.196269,0,A4872,2023-10-20 04:01:38.0
P1131,1131,Place des Halles,[PlHalLl] PP RTCR,46.168933,-1.199794,0,A2271,2023-10-20 04:01:38.0
P1132,1132,Plaine des Jeux,[PJeuxCB] AScln,46.15568,-1.190677,0,A7203,2023-10-20 04:01:38.0
P1133,1133,Plaine des Jeux,[PJeuxPe] AScln,46.155311,-1.19103,0,A7203,2023-10-20 04:01:38.0
P1134,1134,Port de Pêche,[PPechPe] AScen,46.149408,-1.220466,0,A6860,2023-10-20 04:01:38.0
P1135,1135,Port La Pallice,[PLPalLP] ASpln,46.161144,-1.220066,0,A2283,2023-10-20 04:01:38.0
P1136,1136,Québec,[QuebeCB] AScen,46.153591,-1.203708,0,A6061,2023-10-20 04:01:38.0
P1137,1137,Québec,[QuebePe] AScen,46.153108,-1.203855,0,A6061,2023-10-20 04:01:38.0
P1139,1139,Vaugouin,[VgoinAy] Abri,46.165355,-1.190391,0,A4889,2023-10-20 04:01:38.0
P1140,1140,Vaugouin,[VgoinLP] Abri,46.165444,-1.190044,0,A4889,2023-10-20 04:01:38.0
P1141,1141,Wilson,[WlsonCB] AScln,46.1602,-1.188069,0,A6055,2023-10-20 04:01:38.0
P1142,1142,Wilson,[WlsonPe] AScln,46.160797,-1.188483,0,A6055,2023-10-20 04:01:38.0
P1143,1143,ZI Chef de Baie,[ZCBaiCB] AScln,46.159611,-1.199202,0,A6059,2023-10-20 04:01:38.0
P1144,1144,ZI Chef de Baie,[ZCBaiPe] AScln,46.159558,-1.19903,0,A6059,2023-10-20 04:01:38.0
P1145,1145,Frigo,[FrigoDi] AScen,46.162213,-1.21363,0,A4835,2023-10-20 04:01:38.0
P1169,1169,Les Frigauderies,"",46.183985,-1.003372,0,A8031,2023-10-20 04:01:38.0
P1170,1170,Les Frigauderies,"",46.18389,-1.003236,0,A8031,2023-10-20 04:01:38.0
P1200,1200,Annette Epaud,[AEpauCB] AScln,46.161633,-1.177894,0,A6857,2023-10-20 04:01:38.0
P1201,1201,Baie de Port-Neuf,[BPNeuCB] AScln,46.15443,-1.184163,0,A6058,2023-10-20 04:01:38.0
P1202,1202,Baie de Port-Neuf,[BPNeuPe] AScln,46.15458,-1.184058,0,A6058,2023-10-20 04:01:38.0
P1203,1203,Bâtiment 23,[Bat23CB] AScln,46.157236,-1.181766,0,A4814,2023-10-20 04:01:38.0
P1204,1204,Bâtiment 23,[Bat23Pe] Abri,46.156958,-1.181766,0,A4814,2023-10-20 04:01:38.0
P1205,1205,Bourbonnais,[BrbonPV] Abri,46.157663,-1.184588,0,A4815,2023-10-20 04:01:38.0
P1206,1206,Bourbonnais,[BrbonVj] AScln,46.157686,-1.184483,0,A4815,2023-10-20 04:01:38.0
P1207,1207,Bretagne,[BretaPV] AScln,46.159586,-1.181875,0,A4816,2023-10-20 04:01:38.0
P1208,1208,Bretagne,[BretaVj] AScln,46.159869,-1.181658,0,A4816,2023-10-20 04:01:38.0
P1209,1209,Lycée Maritime,[LyMarPV] Abri,46.154366,-1.180827,0,A4829,2023-10-20 04:01:38.0
P1210,1210,Lycée Maritime,[LyMarVj] Abri,46.155038,-1.180738,0,A4829,2023-10-20 04:01:38.0
P1211,1211,La Corniche,[CnchePV] AScen,46.153563,-1.177469,0,A4844,2023-10-20 04:01:38.0
P1212,1212,La Corniche,[CncheVj] AScen,46.153644,-1.177647,0,A4844,2023-10-20 04:01:38.0
P1213,1213,La Couronne,[CrnneCB] AScln,46.159913,-1.179633,0,A4845,2023-10-20 04:01:38.0
P1214,1214,La Couronne,[CrnnePe] Abri,46.160236,-1.179391,0,A4845,2023-10-20 04:01:38.0
P1215,1215,La Grenouillère,[GrenoPV] AScln,46.160994,-1.181569,0,A4846,2023-10-20 04:01:38.0
P1216,1216,La Grenouillère,[GrenoVj] AScln,46.161075,-1.181691,0,A4846,2023-10-20 04:01:38.0
P1217,1217,Lac de Port-Neuf,[LPNeuCB] AScln,46.153994,-1.188844,0,A7442,2023-10-20 04:01:38.0
P1218,1218,Lac de Port-Neuf,[LPNeuPe] AScln,46.153925,-1.188763,0,A7442,2023-10-20 04:01:38.0
P1219,1219,Le Mail Casino,[MCasiPV] AScen,46.155647,-1.166419,0,A2273,2023-10-20 04:01:38.0
P1220,1220,Le Mail Casino,[MCasiVj] AScln,46.155969,-1.16658,0,A2273,2023-10-20 04:01:38.0
P1221,1221,Le Mail Clinique,[MClinPV] AScen,46.155552,-1.169647,0,A4847,2023-10-20 04:01:38.0
P1222,1222,Le Mail Clinique,[MClinVj] AScln,46.155775,-1.170433,0,A4847,2023-10-20 04:01:38.0
P1223,1223,Philippe Vincent,[PhVinPV] Abri,46.154166,-1.17338,0,A4873,2023-10-20 04:01:38.0
P1224,1224,Philippe Vincent,[PhVinVj] AScen,46.154172,-1.173761,0,A4873,2023-10-20 04:01:38.0
P1225,1225,Plage Chef de Baie,[PlgCBCB] AScen,46.150147,-1.20595,0,A6060,2023-10-20 04:01:38.0
P1226,1226,Plage Chef de Baie,[PlgCBPe] AScln,46.150444,-1.205577,0,A6060,2023-10-20 04:01:38.0
P1227,1227,Plage de la Concurrence,[PlagePV] AScln,46.155908,-1.161222,0,A4875,2023-10-20 04:01:38.0
P1228,1228,Plage de la Concurrence,[PlageVj] AScln,46.156491,-1.16073,0,A4875,2023-10-20 04:01:38.0
P1229,1229,Provence,[PrvcePV] Abri,46.156619,-1.177691,0,A2284,2023-10-20 04:01:38.0
P1230,1230,Savoie,[SavoiCB] AScln,46.157047,-1.185163,0,A5821,2023-10-20 04:01:38.0
P1231,1231,Savoie,[SavoiPe] AScln,46.157133,-1.184888,0,A5821,2023-10-20 04:01:38.0
P1232,1232,Stade M. Deflandre,[StdMDCB] AScln,46.15753,-1.180058,0,A2285,2023-10-20 04:01:38.0
P1233,1233,Stade M. Deflandre,[StdMDPe] Abri,46.157502,-1.179969,0,A2285,2023-10-20 04:01:38.0
P1234,1234,Annette Epaud,[AEpauPe] AScen,46.161483,-1.17778,0,A6857,2023-10-20 04:01:38.0
P1300,1300,Olga de Saint-Affrique,[OStAfMr] ASpln,46.169213,-1.186877,0,A4810,2023-10-20 04:01:38.0
P1301,1301,Olga de Saint-Affrique,[OStAfVi] Abri,46.169508,-1.186472,0,A4810,2023-10-20 04:01:38.0
P1302,1302,Athènes,[AthenPV] AScen,46.165986,-1.183294,0,A6652,2023-10-20 04:01:38.0
P1303,1303,Athènes,[AthenVj] AScen,46.165844,-1.183202,0,A6652,2023-10-20 04:01:38.0
P1304,1304,B. Giraudeau,[GirauMr] AScen,46.168027,-1.185091,0,A8019,2023-10-20 04:01:38.0
P1305,1305,B. Giraudeau,[GirauVi] AScen,46.167972,-1.18508,0,A8019,2023-10-20 04:01:38.0
P1306,1306,Bel Air,[BlAirMr] ASpln,46.16623,-1.164163,0,A2257,2023-10-20 04:01:38.0
P1307,1307,Bel Air,[BlAirVi] Abri,46.166425,-1.164238,0,A2257,2023-10-20 04:01:38.0
P1308,1308,Cimetière Paysager,[CimPaVi] ASpln,46.173736,-1.179527,0,A7060,2023-10-20 04:01:38.0
P1309,1309,Dame Hilaire,[DaHilMr] ASpln,46.167308,-1.178027,0,A8022,2023-10-20 04:01:38.0
P1310,1310,Dame Hilaire,[DaHilVi] Abri,46.167252,-1.177258,0,A8022,2023-10-20 04:01:38.0
P1311,1311,Fromentin,[FromeEx] AScen,46.165194,-1.175552,0,A4906,2023-10-20 04:01:38.0
P1312,1312,Fromentin,[FromeLl] NON,46.165341,-1.175819,0,A4906,2023-10-20 04:01:38.0
P1313,1313,Grandes Varennes,[GdVarLl] NON,46.169013,-1.17758,0,A5914,2023-10-20 04:01:38.0
P1314,1314,Guiardes,[GuiarMr] ASpln,46.171258,-1.179819,0,A2280,2023-10-20 04:01:38.0
P1315,1315,Guiardes,[GuiarVi] Abri,46.172091,-1.179722,0,A2280,2023-10-20 04:01:38.0
P1316,1316,Kennedy,[KenneMr] Abri,46.167633,-1.181047,0,A4842,2023-10-20 04:01:38.0
P1317,1317,Kennedy,[KenneVi] Abri,46.167425,-1.180538,0,A4842,2023-10-20 04:01:38.0
P1318,1318,La Chope,[ChopeMr] ASpln,46.169125,-1.169652,0,A4843,2023-10-20 04:01:38.0
P1319,1319,La Chope,[ChopeVi] Abri,46.168866,-1.169711,0,A4843,2023-10-20 04:01:38.0
P1320,1320,La Tour,[LTourEx] Abri,46.170502,-1.185311,0,A4852,2023-10-20 04:01:38.0
P1321,1321,La Tour,[LTourLl] AScen,46.170527,-1.185325,0,A4852,2023-10-20 04:01:38.0
P1322,1322,Le Brun,[LBrunEx] AScen,46.170733,-1.180286,0,A4857,2023-10-20 04:01:38.0
P1323,1323,Le Brun,[LBrunLl] NON,46.171036,-1.182472,0,A4857,2023-10-20 04:01:38.0
P1324,1324,Le Lorrain,[LorraMr] ASpln,46.169155,-1.171494,0,A4854,2023-10-20 04:01:38.0
P1325,1325,Le Lorrain,[LorraVi] Abri,46.168763,-1.172411,0,A4854,2023-10-20 04:01:38.0
P1326,1326,Louis Guillet,[LGuilMr] Abri,46.169688,-1.18343,0,A4914,2023-10-20 04:01:38.0
P1327,1327,Louis Guillet,[LGuilVi] ASpln,46.169725,-1.183477,0,A4914,2023-10-20 04:01:38.0
P1328,1328,Ludothèque,[LudotPV] AScen,46.170066,-1.177366,0,A4831,2023-10-20 04:01:38.0
P1329,1329,Ludothèque,[LudotVj] Abri,46.170188,-1.177299,0,A4831,2023-10-20 04:01:38.0
P1330,1330,Luxembourg,[LuxemPV] Abri,46.169225,-1.178333,0,A4863,2023-10-20 04:01:38.0
P1331,1331,Luxembourg,[LuxemVj] Abri,46.169113,-1.177772,0,A4863,2023-10-20 04:01:38.0
P1332,1332,Pierre Loti,[PiLotPV] AScln,46.163566,-1.176124,0,A4921,2023-10-20 04:01:38.0
P1333,1333,Pierre Loti,[PiLotVj] AScln,46.16305,-1.176124,0,A4921,2023-10-20 04:01:38.0
P1334,1334,Prague,[PraguPV] MDO,46.1706,-1.173913,0,A2287,2023-10-20 04:01:38.0
P1335,1335,Prague,[PraguVj] Abri,46.170469,-1.174188,0,A2287,2023-10-20 04:01:38.0
P1336,1336,Quatre Fages,[QFageAy] Abri,46.164552,-1.181377,0,A4880,2023-10-20 04:01:38.0
P1337,1337,Quatre Fages,[QFageLP] Abri,46.164641,-1.181033,0,A4880,2023-10-20 04:01:38.0
P1338,1338,Racine,[RacinMr] ASpln,46.168283,-1.174316,0,A4881,2023-10-20 04:01:38.0
P1339,1339,Racine,[RacinVi] Abri,46.168091,-1.17458,0,A4881,2023-10-20 04:01:38.0
P1341,1341,Résistance,[ResisMr] ASpln,46.170205,-1.179986,0,A4849,2023-10-20 04:01:38.0
P1342,1342,Résistance,[ResisVi] Abri,46.169602,-1.18023,0,A4849,2023-10-20 04:01:38.0
P1343,1343,Rossignolette,[RossiAy] ASpln,46.165416,-1.186819,0,A2292,2023-10-20 04:01:38.0
P1344,1344,Rossignolette,[RossiLP] Abri,46.165311,-1.186044,0,A2292,2023-10-20 04:01:38.0
P1345,1345,Saint-Maurice,[StMauAy] Abri,46.164047,-1.17493,0,A2294,2023-10-20 04:01:38.0
P1346,1346,Saint-Maurice,[StMauLP] Abri,46.164188,-1.17528,0,A2294,2023-10-20 04:01:38.0
P1347,1347,Schuman,[ScmanEx] NON,46.165958,-1.1786,0,A5913,2023-10-20 04:01:38.0
P1348,1348,Schuman,[ScmanLl] NON,46.165622,-1.178119,0,A5913,2023-10-20 04:01:38.0
P1349,1349,Tribunal d'Instance,[TribuMr] ASpln,46.167688,-1.166913,0,A4858,2023-10-20 04:01:38.0
P1350,1350,Tribunal d'Instance,[TribuVi] Abri,46.167269,-1.166316,0,A4858,2023-10-20 04:01:38.0
P1351,1351,Résistance,[ResisD2] PP RTCR,46.169508,-1.180922,0,A4849,2023-10-20 04:01:38.0
P1352,1352,Résistance,[ResisLP] AScen,46.169402,-1.180625,0,A4849,2023-10-20 04:01:38.0
P1400,1400,11 Novembre 1918,[11N18Lg] Abri,46.173733,-1.150302,0,A2253,2023-10-20 04:01:38.0
P1401,1401,11 Novembre 1918,[11N18Bo] Abri,46.172988,-1.150541,0,A2253,2023-10-20 04:01:38.0
P1402,1402,Claude Masse,[ClMasMr] Abri,46.162675,-1.160313,0,A4821,2023-10-20 04:01:38.0
P1403,1403,Claude Masse,[ClMasVi] Abri,46.162675,-1.161075,0,A4821,2023-10-20 04:01:38.0
P1404,1404,Colbert,[CbertNi] AScln,46.167741,-1.159113,0,A4822,2023-10-20 04:01:38.0
P1405,1405,Colbert,[CbertPV] AScln,46.168669,-1.158836,0,A4822,2023-10-20 04:01:38.0
P1406,1406,Coligny,[ColigLP] ASpln,46.163219,-1.165741,0,A4824,2023-10-20 04:01:38.0
P1407,1407,Coligny,[ColigMr] ASpln,46.163813,-1.164941,0,A4824,2023-10-20 04:01:38.0
P1408,1408,Coligny,[ColigVi] Abri,46.162905,-1.1636,0,A4824,2023-10-20 04:01:38.0
P1409,1409,Coligny Guiton,[CoGuiCB] Abri,46.159658,-1.1652,0,A4825,2023-10-20 04:01:38.0
P1410,1410,Coligny Guiton,[CoGuiPe] Abri,46.159511,-1.164813,0,A4825,2023-10-20 04:01:38.0
P1411,1411,Franck Espoir,[FEspoNi] AScen,46.172877,-1.160727,0,A4834,2023-10-20 04:01:38.0
P1412,1412,Franck Espoir,[FEspoPV] Abri,46.172869,-1.160875,0,A4834,2023-10-20 04:01:38.0
P1413,1413,Jéricho,[JericPV] AScln,46.166344,-1.159608,0,A4839,2023-10-20 04:01:38.0
P1414,1414,Jourdan,[JourdNi] AScen,46.163863,-1.158569,0,A4840,2023-10-20 04:01:38.0
